DEPARTAMENTO;MUNICIPIO;POBLADO
Jutiapa;Atescatempa;El Naranjo
Jutiapa;Atescatempa;El Rosario
Jutiapa;Atescatempa;El Sitio
Jutiapa;Atescatempa;Horcones
Jutiapa;Atescatempa;La Gloria
Jutiapa;Atescatempa;Las Vegas
Jutiapa;Atescatempa;Los Cerritos
Jutiapa;Atescatempa;San Cristobal Frontera
Jutiapa;Atescatempa;Sansuque
Jutiapa;Comapa;Caserio El Talpetate
Jutiapa;Comapa;Comapa
Jutiapa;Comapa;El Guachipilin
Jutiapa;Comapa;El Pinal
Jutiapa;Comapa;San Cristobal
Jutiapa;Comapa;Santa Barbara
Jutiapa;Conguaco;Briotis, Caserio 
Jutiapa;Conguaco;Caserio El Chile
Jutiapa;Conguaco;Conguaco
Jutiapa;Conguaco;El Bran
Jutiapa;Conguaco;Las Pilas
Jutiapa;Conguaco;San Pedro
Jutiapa;El Adelanto;El Adelanto
Jutiapa;El Adelanto;El Trapiche
Jutiapa;El Progreso;El Limon
Jutiapa;El Progreso;El Ovejero
Jutiapa;El Progreso;El Parcelamiento
Jutiapa;El Progreso;El Pino
Jutiapa;El Progreso;El Porvenir
Jutiapa;El Progreso;El Progreso, Achuapa 
Jutiapa;El Progreso;El Rodeo
Jutiapa;El Progreso;Encino Gacho
Jutiapa;El Progreso;La Acequia
Jutiapa;El Progreso;La Vega
Jutiapa;El Progreso;Las Flores
Jutiapa;El Progreso;Las Uvas
Jutiapa;El Progreso;Los Apantes
Jutiapa;El Progreso;Moran Abajo
Jutiapa;El Progreso;Moran Arriba
Jutiapa;El Progreso;Pozas de Agua
Jutiapa;El Progreso;Valle Abajo
Jutiapa;El Progreso;Valle Arriba
Jutiapa;El Progreso;Zona 1
Jutiapa;El Progreso;Zona 2
Jutiapa;El Progreso;Zona 3
Jutiapa;El Progreso;Zona 4
Jutiapa;Jalpatagua;Aceituno
Jutiapa;Jalpatagua;Aldea La Toma
Jutiapa;Jalpatagua;Azulco
Jutiapa;Jalpatagua;El Coco
Jutiapa;Jalpatagua;El Llano
Jutiapa;Jalpatagua;El Melonar
Jutiapa;Jalpatagua;El Retozadero
Jutiapa;Jalpatagua;El Rosario
Jutiapa;Jalpatagua;La Puerta
Jutiapa;Jalpatagua;Monzon
Jutiapa;Jalpatagua;San Francisco, Aldea 
Jutiapa;Jalpatagua;San Ixtan
Jutiapa;Jalpatagua;Tierra Blanca
Jutiapa;Jalpatagua;Valle Nuevo Frontera
Jutiapa;Jalpatagua;Zona 1
Jutiapa;Jalpatagua;Zona 2
Jutiapa;Jalpatagua;Zona 3
Jutiapa;Jerez;El Saral
Jutiapa;Jerez;El Sitio
Jutiapa;Jerez;Escarbaderos
Jutiapa;Jerez;Esmeralda
Jutiapa;Jerez;Jerez
Jutiapa;Jutiapa;Agencia Caex Jutiapa
Jutiapa;Jutiapa;Aldea El Botadero
Jutiapa;Jutiapa;Amayito
Jutiapa;Jutiapa;Amayo Ingenio
Jutiapa;Jutiapa;Amayo Sitio
Jutiapa;Jutiapa;Canoas
Jutiapa;Jutiapa;Caserio El Matilisguate
Jutiapa;Jutiapa;Cerro Gordo
Jutiapa;Jutiapa;Cieneguilla
Jutiapa;Jutiapa;El Aguacate
Jutiapa;Jutiapa;El Anonito
Jutiapa;Jutiapa;El Barreal
Jutiapa;Jutiapa;El Carrizal
Jutiapa;Jutiapa;El Caulote
Jutiapa;Jutiapa;El Chiltepe
Jutiapa;Jutiapa;El Durazno
Jutiapa;Jutiapa;El Naranjo
Jutiapa;Jutiapa;El Pino
Jutiapa;Jutiapa;El Rinconsito
Jutiapa;Jutiapa;El Tablon
Jutiapa;Jutiapa;Guacamayas
Jutiapa;Jutiapa;Ixtacapa
Jutiapa;Jutiapa;Jicaro Grande
Jutiapa;Jutiapa;La Arada
Jutiapa;Jutiapa;La Brea
Jutiapa;Jutiapa;La Flor
Jutiapa;Jutiapa;La Mina
Jutiapa;Jutiapa;La Pajarita
Jutiapa;Jutiapa;La Perla
Jutiapa;Jutiapa;Las Crucitas
Jutiapa;Jutiapa;Las Impresiones
Jutiapa;Jutiapa;Las Majadas
Jutiapa;Jutiapa;Las Mesas
Jutiapa;Jutiapa;Las Pozas
Jutiapa;Jutiapa;Las Tunas
Jutiapa;Jutiapa;Los Anonos
Jutiapa;Jutiapa;Maria Montaña
Jutiapa;Jutiapa;Paso Bueno
Jutiapa;Jutiapa;Piedra Blanca
Jutiapa;Jutiapa;Pipilteque
Jutiapa;Jutiapa;Potrero Grande
Jutiapa;Jutiapa;Quebrada Seca
Jutiapa;Jutiapa;Rio De La Virgen
Jutiapa;Jutiapa;San Antonio
Jutiapa;Jutiapa;Santa Clara
Jutiapa;Jutiapa;Trancas 1
Jutiapa;Jutiapa;Trancas 2
Jutiapa;Jutiapa;Zamororo
Jutiapa;Jutiapa;Zona 1 Jutiapa
Jutiapa;Jutiapa;Zona 2
Jutiapa;Jutiapa;Zona 3 Jutiapa
Jutiapa;Jutiapa;Zona 4
Jutiapa;Moyuta;Ciudad Pedro De Alvarado
Jutiapa;Moyuta;Cofradias
Jutiapa;Moyuta;El Naranjo
Jutiapa;Moyuta;El Paraiso (Aldea)
Jutiapa;Moyuta;El Rodeo
Jutiapa;Moyuta;El Rosario (Aldea)
Jutiapa;Moyuta;El Salamar (Aldea)
Jutiapa;Moyuta;Garita Chapina (Aldea)
Jutiapa;Moyuta;La Laguna
Jutiapa;Moyuta;Los Achiotes
Jutiapa;Moyuta;Moyuta
Jutiapa;Moyuta;Santa Cruz
Jutiapa;Zapotitlan;Zapotitlan
Petén;Dolores;Aldea Cristo Rey
Petén;Dolores;Boca Del Monte
Petén;Dolores;Calzada Mopan Sabanetas
Petén;Dolores;Cristo Rey
Petén;Dolores;Dolores
Petén;Dolores;El bombillo
Petén;Dolores;El Cabro Sabanetas
Petén;Dolores;El manantial
Petén;Dolores;Grano de Oro
Petén;Dolores;Ixcoxol
Petén;Dolores;La Nueva Union Sabanetas
Petén;Dolores;La tarima
Petén;Dolores;Monte los Olivos
Petén;Dolores;Mopan III
Petén;Dolores;Nuevos Orizontes
Petén;Dolores;Sabanetas
Petén;Dolores;Santo Domingo
Petén;Dolores;Santo Toribio
Petén;Dolores;Yaltutu
Petén;El Chal;Agricultores Unidos San Juan
Petén;El Chal;Colpeten
Petén;El Chal;El Chal
Petén;El Chal;El Juleque
Petén;El Chal;El Ocote
Petén;El Chal;El Quetzal
Petén;El Chal;EL Quetzalito
Petén;El Chal;El Rosalito
Petén;El Chal;La Machaca
Petén;El Chal;La Puente
Petén;El Chal;La Sardina
Petén;El Chal;Las flores
Petén;El Chal;Las Nuevas Delicias
Petén;El Chal;Los Angeles, Santa Ana, El Chal 
Petén;El Chal;San Juan
Petén;El Chal;Santa Ana, El Chal 
Petén;El Chal;Santa Isabel
Petén;Flores;Agencia Caex Peten
Petén;Flores;Altamira
Petén;Flores;Caoba
Petén;Flores;El Capulinar
Petén;Flores;El Naranjo
Petén;Flores;El Remate
Petén;Flores;El Triunfo
Petén;Flores;El Zapote
Petén;Flores;Flores
Petén;Flores;Ixlu
Petén;Flores;La Maquina
Petén;Flores;Las Viñas
Petén;Flores;Los Tulipanes
Petén;Flores;Macanche
Petén;Flores;Paso Del Norte
Petén;Flores;Paxcaman
Petén;Flores;Porvenir Km.40
Petén;Flores;Santa Elena
Petén;Flores;Socotzal
Petén;Flores;Tikal
Petén;La Libertad;Aldea El Naranjo
Petén;La Libertad;Caserio Las Flores
Petén;La Libertad;Caserio Las Ruinas
Petén;La Libertad;Cruce A La Candelaria
Petén;La Libertad;Cruce Al Chocop
Petén;La Libertad;Cruce El Ceibo
Petén;La Libertad;Cruce El Toro
Petén;La Libertad;El Aguacate
Petén;La Libertad;El Ceibo
Petén;La Libertad;El Esqueleto
Petén;La Libertad;El Naranjo
Petén;La Libertad;El Paraiso Km 107
Petén;La Libertad;El Plantel
Petén;La Libertad;La Bomba
Petén;La Libertad;La Caoba
Petén;La Libertad;La Gloria
Petén;La Libertad;La Libertad
Petén;La Libertad;La Llorona
Petén;La Libertad;La Nueva Candelaria
Petén;La Libertad;La Nueva Esperanza
Petén;La Libertad;La Sabana
Petén;La Libertad;Lagunitas
Petén;La Libertad;Las Cruces Peten
Petén;La Libertad;Las Cuaches
Petén;La Libertad;Las Flores, ruta al Naranjo 
Petén;La Libertad;Las Marias
Petén;La Libertad;Nueva Esperanza
Petén;La Libertad;Nuevo Eden
Petén;La Libertad;Nuevo San Jose
Petén;La Libertad;Poza Del Macho
Petén;La Libertad;Sagrado Corazón, ruta al Naranjo 
Petén;La Libertad;San Diego
Petén;La Libertad;San Joaquin
Petén;La Libertad;Santa Rita
Petén;Las Cruces;El Naranjo, ruta a Melchor 
Petén;Las Cruces;El Subin
Petén;Las Cruces;La Maquina, Ruta a Melchor 
Petén;Las Cruces;Las Cruces
Petén;Las Cruces;Las Viñas, ruta a Melchor 
Petén;Las Cruces;Palestina
Petén;Las Cruces;San Miguel (Otro lado del Lago)
Petén;Melchor de Mencos;Bajo Del Venado
Petén;Melchor de Mencos;Cida Venque
Petén;Melchor de Mencos;Cruce El Orquetero
Petén;Melchor de Mencos;El Cruzadero
Petén;Melchor de Mencos;El Ramonal, Ruta a Melchor 
Petén;Melchor de Mencos;La Polvora
Petén;Melchor de Mencos;Melchor De Mencos
Petén;Melchor de Mencos;Puerta Del Cielo
Petén;Poptun;Agencia Caex Poptun
Petén;Poptun;Canchacan
Petén;Poptun;Las Delicias
Petén;Poptun;Machaquila
Petén;Poptun;Poptun
Petén;Poptun;Poxte
Petén;Poptun;Santo Domingo
Petén;Poptun;Zona 1 poptun
Petén;Poptun;Zona 2
Petén;Poptun;Zona 3
Petén;Poptun;Zona 4
Petén;Poptun;Zona 5
Petén;Poptun;Zona 6
Petén;Poptun;Zona 7
Petén;San Andres;La Ceibita
Petén;San Andres;San Andres Peten
Petén;San Benito;San Benito
Petén;San Benito;Santa Cruz
Petén;San Francisco;San Francisco
Petén;San Francisco;San Francisco Peten
Petén;San Francisco;San Juan De Dios
Petén;San Jose;San Jose Peten
Petén;San Luis;Actela
Petén;San Luis;Bolocsocz
Petén;San Luis;Cain
Petén;San Luis;Cancis
Petén;San Luis;Chacalte
Petén;San Luis;Chacte
Petén;San Luis;Chimay
Petén;San Luis;Chinchila
Petén;San Luis;Cotochaj
Petén;San Luis;Cruce A Sajul
Petén;San Luis;Ixbobo
Petén;San Luis;Ixbobo nacimiento
Petén;San Luis;Jovente
Petén;San Luis;La Balza
Petén;San Luis;La Cahobita
Petén;San Luis;La Cumbre
Petén;San Luis;La Gloria
Petén;San Luis;La Tortuga
Petén;San Luis;La Union San Luis
Petén;San Luis;Las Cañas
Petén;San Luis;Los Angeles
Petén;San Luis;Pisula
Petén;San Luis;Quebrada Seca
Petén;San Luis;San Lucas el Aguacate
Petén;San Luis;San Luis
Petén;San Luis;Santa Cruz Frontera
Petén;San Luis;Santa Isabel (chinchila)
Petén;San Luis;Satul
Petén;San Luis;Secoyab
Petén;San Luis;Sehamay
Petén;San Luis;Sutija
Petén;Santa Ana;El Buen Retiro
Petén;Santa Ana;Santa Ana
Petén;Santa Ana;Santa Ana El Chal
Petén;Santa Ana;Santa Ana Nueva
Petén;Santa Ana;Santa Ana Peten
Petén;Santa Ana;Santa Ana Vieja
Petén;Sayaxche;Aldea El Paraiso
Petén;Sayaxche;Aldea El Pato
Petén;Sayaxche;Caserio El Mirador
Petén;Sayaxche;Caserio La Torre
Petén;Sayaxche;Caserio Los Olivos
Petén;Sayaxche;Cruce De Las Muñecas
Petén;Sayaxche;Cruce De Santotomas Y El Tamarindo
Petén;Sayaxche;El Eden
Petén;Sayaxche;El Nacimeinto
Petén;Sayaxche;El Rosario
Petén;Sayaxche;El Subin
Petén;Sayaxche;El Tucan
Petén;Sayaxche;La Ceiba
Petén;Sayaxche;La Ceibita
Petén;Sayaxche;La Linterna
Petén;Sayaxche;La Nueva Esperanza
Petén;Sayaxche;La Reynita
Petén;Sayaxche;La Soledad
Petén;Sayaxche;La Union El Poso
Petén;Sayaxche;Las Arenas
Petén;Sayaxche;Las Camelias
Petén;Sayaxche;Las Pacayas
Petén;Sayaxche;Las Pozas
Petén;Sayaxche;Las Salinas
Petén;Sayaxche;Linterna 2
Petén;Sayaxche;Nueva Libertad
Petén;Sayaxche;Rancho Alegre
Petén;Sayaxche;Rosa Jamaica
Petén;Sayaxche;Santa Rosa
Petén;Sayaxche;Sayaxche
Petén;Sayaxche;Tierra Blanca
Petén;Sayaxche;Tierra Linda Sayaxche
Quetzaltenango;Almolonga;Las Delicias
Quetzaltenango;Almolonga;Los Baños
Quetzaltenango;Almolonga;San Agustín Pacayá
Quetzaltenango;Almolonga;Zona 1
Quetzaltenango;Almolonga;Zona 2
Quetzaltenango;Almolonga;Zona 3
Quetzaltenango;Almolonga;Zona 4
Quetzaltenango;Cabrican;Cabricán
Quetzaltenango;Cabrican;Cabricán El Cerro
Quetzaltenango;Cabrican;Corrales
Quetzaltenango;Cabrican;El Chorjale
Quetzaltenango;Cabrican;La Grandeza
Quetzaltenango;Cabrican;Las Cenagas
Quetzaltenango;Cabrican;Xajana
Quetzaltenango;Cabrican;Xecana
Quetzaltenango;Cajola;Cajolá
Quetzaltenango;Cajola;Cajolá Chiquito
Quetzaltenango;Cantel;Cantel (Municipio)
Quetzaltenango;Coatepeque;Agencia Caex Coatepeque
Quetzaltenango;Coatepeque;Aldea La Unión
Quetzaltenango;Coatepeque;Caserío Santa Inés
Quetzaltenango;Coatepeque;Chuatuj
Quetzaltenango;Coatepeque;El Pital
Quetzaltenango;Coatepeque;Las Palmas
Quetzaltenango;Coatepeque;San Rafael 1 y 2
Quetzaltenango;Coatepeque;San Rafael Pacayá
Quetzaltenango;Coatepeque;San Vicente Pacayá
Quetzaltenango;Coatepeque;Zona 1
Quetzaltenango;Coatepeque;Zona 2
Quetzaltenango;Coatepeque;Zona 3
Quetzaltenango;Coatepeque;Zona 4
Quetzaltenango;Coatepeque;Zona 6
Quetzaltenango;Coatepeque;Zona 8
Quetzaltenango;Colomba;Colomba Costa Cuca
Quetzaltenango;Colomba;Comunidad Agraria Las Mercedes
Quetzaltenango;Concepción Chiquirichapa;Concepción Chiquirichapa
Quetzaltenango;Concepción Chiquirichapa;Los Duraznales
Quetzaltenango;El Palmar;El Palmar
Quetzaltenango;El Palmar;Nuevo Palmar
Quetzaltenango;Flores Costa Cuca;Flores Costa Cuca
Quetzaltenango;Génova;Aldea El Manantial
Quetzaltenango;Génova;Aldea Morazán
Quetzaltenango;Génova;Génova
Quetzaltenango;Génova;San Miguelito
Quetzaltenango;Génova;Sector Juárez
Quetzaltenango;Huitán;Huitancito
Quetzaltenango;Huitán;Paxoj
Quetzaltenango;Huitán;Vixben
Quetzaltenango;Huitán;Zona 1
Quetzaltenango;Huitán;Zona 2
Quetzaltenango;La Esperanza;Santa Rita
Quetzaltenango;La Esperanza;Zona 1
Quetzaltenango;La Esperanza;Zona 2
Quetzaltenango;La Esperanza;Zona 3
Quetzaltenango;La Esperanza;Zona 4
Quetzaltenango;Olintepeque;Justo Rufino Barrios
Quetzaltenango;Olintepeque;La Cumbre Olintepeque
Quetzaltenango;Olintepeque;Olintepeque
Quetzaltenango;Olintepeque;San Antonio Pajoc
Quetzaltenango;Palestina de los Altos;Buena Vista
Quetzaltenango;Palestina de los Altos;El Carmen
Quetzaltenango;Palestina de los Altos;El Edén
Quetzaltenango;Palestina de los Altos;Palestina de los Altos
Quetzaltenango;Quetzaltenango;Agencia Caex Quetzaltenango
Quetzaltenango;Quetzaltenango;Aldea Xecaracoj
Quetzaltenango;Quetzaltenango;Chicua
Quetzaltenango;Quetzaltenango;Chiquilajá
Quetzaltenango;Quetzaltenango;Chitux
Quetzaltenango;Quetzaltenango;Las Majadas
Quetzaltenango;Quetzaltenango;Llanos del Pinal
Quetzaltenango;Quetzaltenango;Mini Agencia Xela
Quetzaltenango;Quetzaltenango;Quetzaltenango
Quetzaltenango;Quetzaltenango;Xecaracoj
Quetzaltenango;Quetzaltenango;Zona 01
Quetzaltenango;Quetzaltenango;Zona 02
Quetzaltenango;Quetzaltenango;Zona 03
Quetzaltenango;Quetzaltenango;Zona 04
Quetzaltenango;Quetzaltenango;Zona 05
Quetzaltenango;Quetzaltenango;Zona 06
Quetzaltenango;Quetzaltenango;Zona 07
Quetzaltenango;Quetzaltenango;Zona 08
Quetzaltenango;Quetzaltenango;Zona 09
Quetzaltenango;Quetzaltenango;Zona 10
Quetzaltenango;Quetzaltenango;Zona 11
Quetzaltenango;Quetzaltenango;Zona 12
Quetzaltenango;Salcajá;Curruchique
Quetzaltenango;Salcajá;Marroquín
Quetzaltenango;Salcajá;Santa Rita
Quetzaltenango;Salcajá;Zona 1
Quetzaltenango;Salcajá;Zona 2
Quetzaltenango;Salcajá;Zona 3
Quetzaltenango;Salcajá;Zona 4
Quetzaltenango;Salcajá;Zona 5
Quetzaltenango;San Carlos Sija;Agua Caliente
Quetzaltenango;San Carlos Sija;Calel
Quetzaltenango;San Carlos Sija;Chicabal
Quetzaltenango;San Carlos Sija;Chuatuj
Quetzaltenango;San Carlos Sija;El Progreso
Quetzaltenango;San Carlos Sija;Esquipulas Seque
Quetzaltenango;San Carlos Sija;Estancia La Virgen
Quetzaltenango;San Carlos Sija;Las Cruces
Quetzaltenango;San Carlos Sija;Pachute
Quetzaltenango;San Carlos Sija;Panorama
Quetzaltenango;San Carlos Sija;Recuerdo A Barrios
Quetzaltenango;San Carlos Sija;San Carlos Sija
Quetzaltenango;San Carlos Sija;San José Chicalquix
Quetzaltenango;San Carlos Sija;San José Chiquilajá
Quetzaltenango;San Carlos Sija;San José El Rodeo
Quetzaltenango;San Francisco La Unión;San Francisco La Unión
Quetzaltenango;San Francisco La Unión;Xeaj
Quetzaltenango;San Juan Ostuncalco;Agua Blanca
Quetzaltenango;San Juan Ostuncalco;Agua Tibia
Quetzaltenango;San Juan Ostuncalco;Espumpuja
Quetzaltenango;San Juan Ostuncalco;La Nueva Concepción
Quetzaltenango;San Juan Ostuncalco;La Reforma
Quetzaltenango;San Juan Ostuncalco;La Unión
Quetzaltenango;San Juan Ostuncalco;Las Barrancas
Quetzaltenango;San Juan Ostuncalco;Las Lagunas Cuaches
Quetzaltenango;San Juan Ostuncalco;Los Alonzos
Quetzaltenango;San Juan Ostuncalco;Los Mendoza
Quetzaltenango;San Juan Ostuncalco;Monrovia
Quetzaltenango;San Juan Ostuncalco;Pueblo Nuevo
Quetzaltenango;San Juan Ostuncalco;Roble Grande
Quetzaltenango;San Juan Ostuncalco;Sigüila
Quetzaltenango;San Juan Ostuncalco;Varsobia
Quetzaltenango;San Juan Ostuncalco;Victoria
Quetzaltenango;San Juan Ostuncalco;Zona 1
Quetzaltenango;San Juan Ostuncalco;Zona 2
Quetzaltenango;San Juan Ostuncalco;Zona 3
Quetzaltenango;San Juan Ostuncalco;Zona 4
Quetzaltenango;San Martin Sacatepequez;El Rincón
Quetzaltenango;San Martin Sacatepequez;La Cumbre De Tui Lacan
Quetzaltenango;San Martin Sacatepequez;La Estancia
Quetzaltenango;San Martin Sacatepequez;Las Hortencias
Quetzaltenango;San Martin Sacatepequez;Las Nubes 1
Quetzaltenango;San Martin Sacatepequez;Las Nubes 2
Quetzaltenango;San Martin Sacatepequez;Loblatzan
Quetzaltenango;San Martin Sacatepequez;Nueva Concepción
Quetzaltenango;San Martin Sacatepequez;San Martin Chiquito
Quetzaltenango;San Martin Sacatepequez;San Martin Sacatepequez
Quetzaltenango;San Martin Sacatepequez;Santa Inés
Quetzaltenango;San Martin Sacatepequez;Santo Domingo
Quetzaltenango;San Martin Sacatepequez;Toj Alic
Quetzaltenango;San Martin Sacatepequez;Toj Coman
Quetzaltenango;San Martin Sacatepequez;Tui Pic
Quetzaltenango;San Mateo;San José Pachimacho
Quetzaltenango;San Mateo;Zona 1
Quetzaltenango;San Mateo;Zona 2
Quetzaltenango;San Mateo;Zona 3
Quetzaltenango;San Mateo;Zona 4
Quetzaltenango;San Mateo;Zona 5
Quetzaltenango;San Miguel Siguila;La Emboscada
Quetzaltenango;San Miguel Siguila;San Miguel Sigüila
Quetzaltenango;Sibilia;Chuicabal
Quetzaltenango;Sibilia;El Rincon
Quetzaltenango;Sibilia;La Union
Quetzaltenango;Sibilia;Piedra Grande
Quetzaltenango;Sibilia;Sibilia
Quetzaltenango;Zunil;Chicovix
Quetzaltenango;Zunil;La Calera
Quetzaltenango;Zunil;La Estancia De La Cruz
Quetzaltenango;Zunil;Santa Maria De Jesus
Quetzaltenango;Zunil;Tzumucubal
Quetzaltenango;Zunil;Zunil
Quiché;Canilla;Canilla
Quiché;Chajul;Chacalte
Quiché;Chajul;Chajul
Quiché;Chajul;Chel
Quiché;Chajul;Ilom
Quiché;Chajul;Xix
Quiché;Chajul;Xolcuay
Quiché;Chicaman;Beleju
Quiché;Chicaman;Calá
Quiché;Chicaman;Chicaman
Quiché;Chicaman;Chixiquin
Quiché;Chicaman;Chixoy
Quiché;Chicaman;Cumbre La May
Quiché;Chicaman;La Cruz Chixiquin
Quiché;Chicaman;Lancetillo La Parroqui
Quiché;Chicaman;Los Platanos
Quiché;Chicaman;Puente Seco
Quiché;Chiche;Capuchinas
Quiché;Chiche;Chiche
Quiché;Chiche;Choaxan I
Quiché;Chiche;Choaxan Ii
Quiché;Chiche;Rincon De Los Leones Sector I
Quiché;Chiche;Rincon De Los Leones Sector Ii
Quiché;Chiche;Trinidad
Quiché;Chichicastenango;Aldea Chicua
Quiché;Chichicastenango;Camachaj
Quiché;Chichicastenango;Camanibal
Quiché;Chichicastenango;Chichicastenango
Quiché;Chichicastenango;Chicua Primero
Quiché;Chichicastenango;Chicua Segundo
Quiché;Chichicastenango;Chicua Tercero
Quiché;Chichicastenango;Chuabaj
Quiché;Chichicastenango;Chupol
Quiché;Chichicastenango;Lacama Primero
Quiché;Chichicastenango;Lacama Segundo
Quiché;Chichicastenango;Lacama Tercero
Quiché;Chichicastenango;Mactzul
Quiché;Chichicastenango;Panimache 4
Quiché;Chichicastenango;Semeja Primero
Quiché;Chichicastenango;Semeja Segundo
Quiché;Chichicastenango;Semeja Tercero
Quiché;Chinique;Agua Tibia I
Quiché;Chinique;Agua Tibia Ii
Quiché;Chinique;Chinique
Quiché;Chinique;Choaxan
Quiché;Chinique;Cordoncillo
Quiché;Chinique;La Puerta
Quiché;Chinique;Las Vigas
Quiché;Chinique;Tapesquillo I
Quiché;Chinique;Ximbaxuc I
Quiché;Cunen;Chiul
Quiché;Cunen;Cunen
Quiché;Cunen;El Pericon
Quiché;Cunen;La Barranca
Quiché;Cunen;La Hacienda
Quiché;Cunen;Xemanzana
Quiché;Joyabaj;Joyabaj
Quiché;Joyabaj;Los Llano
Quiché;Joyabaj;Pachalib
Quiché;Joyabaj;Tunaja
Quiché;Nebaj;Acul
Quiché;Nebaj;Bicalama
Quiché;Nebaj;Chuatuj
Quiché;Nebaj;Ixtupil
Quiché;Nebaj;Nebaj
Quiché;Nebaj;Pulay
Quiché;Nebaj;Sacsiguan
Quiché;Nebaj;Salquil
Quiché;Nebaj;Sumal
Quiché;Nebaj;Tzalbal
Quiché;Nebaj;Vicalama
Quiché;Nebaj;Xonca
Quiché;Pachalum;Aldea Potrero Grande
Quiché;Pachalum;Begonias
Quiché;Pachalum;Las Moritas
Quiché;Pachalum;Los Planes
Quiché;Pachalum;Pachalum
Quiché;Pachalum;Pamoca
Quiché;Patzite;Chuamarcel
Quiché;Patzite;Patzite
Quiché;Playa Grande Ixcan;Chicua
Quiché;Playa Grande Ixcan;Playa Grande Ixcan
Quiché;Sacapulas;Guantajau
Quiché;Sacapulas;Los Trapichitos
Quiché;Sacapulas;Parraxtut
Quiché;Sacapulas;Rancho De Teja
Quiché;Sacapulas;Sacapulas
Quiché;Sacapulas;San Jorge
Quiché;Sacapulas;Tzununul
Quiché;San Andres Sajcabaja;Chinanton
Quiché;San Andres Sajcabaja;Chinilla
Quiché;San Andres Sajcabaja;Comitancillo
Quiché;San Andres Sajcabaja;Las Casas
Quiché;San Andres Sajcabaja;Lililla
Quiché;San Andres Sajcabaja;Quiché
Quiché;San Andres Sajcabaja;San Andres Sajcabaja
Quiché;San Antonio Ilotenango;San Antonio Ilotenango
Quiché;San Bartolome Jocotenango;Los Cimientos
Quiché;San Bartolome Jocotenango;San Bartolome Jocotenango
Quiché;San Juan Cotzal;Chichel
Quiché;San Juan Cotzal;Chisis
Quiché;San Juan Cotzal;Cotzal
Quiché;San Juan Cotzal;Rio Azul
Quiché;San Juan Cotzal;Xeputul
Quiché;San Pedro Jocopilas;Chajbal
Quiché;San Pedro Jocopilas;San Pedro Jocopilas
Quiché;Santa Cruz del Quiche;Agencia Caex Quiche
Quiché;Santa Cruz del Quiche;Aldea la estancia
Quiché;Santa Cruz del Quiche;Aldea Santa Rosa
Quiché;Santa Cruz del Quiche;Chitatul
Quiché;Santa Cruz del Quiche;Choacaman 1
Quiché;Santa Cruz del Quiche;Choacaman 2
Quiché;Santa Cruz del Quiche;Choacaman 3
Quiché;Santa Cruz del Quiche;Choacaman 4
Quiché;Santa Cruz del Quiche;Pamesebal
Quiché;Santa Cruz del Quiche;Panajxit
Quiché;Santa Cruz del Quiche;Santa Cruz Del Quiche
Quiché;Santa Cruz del Quiche;Xatinap 1
Quiché;Santa Cruz del Quiche;Xatinap 2
Quiché;Santa Cruz del Quiche;Xatinap 3
Quiché;Santa Cruz del Quiche;Xatinap 4
Quiché;Santa Cruz del Quiche;Xesic 1
Quiché;Santa Cruz del Quiche;Xesic 2
Quiché;Santa Cruz del Quiche;Zona 1
Quiché;Santa Cruz del Quiche;Zona 2
Quiché;Santa Cruz del Quiche;Zona 3
Quiché;Santa Cruz del Quiche;Zona 4
Quiché;Santa Cruz del Quiche;Zona 5
Quiché;Santa Cruz del Quiche;Zona 6
Quiché;Uspantan;Beleju
Quiché;Uspantan;El Palmar
Quiché;Uspantan;El Paraiso
Quiché;Uspantan;El Pinal
Quiché;Uspantan;Lancentillo
Quiché;Uspantan;Las Pacayas
Quiché;Uspantan;Uspantan
Quiché;Zacualpa;Arriquin
Quiché;Zacualpa;Chixocol
Quiché;Zacualpa;La Vega
Quiché;Zacualpa;Zacualpa
RETALHULEU;Champerico;Acapan
RETALHULEU;Champerico;Champerico
RETALHULEU;Champerico;Cuchuapan
RETALHULEU;Champerico;El Codo
RETALHULEU;Champerico;El Rosario
RETALHULEU;Champerico;La Guitarra
RETALHULEU;Champerico;La Tortuga
RETALHULEU;Champerico;Nueva Cajola
RETALHULEU;Champerico;Victorias El Salto
RETALHULEU;El Asintal;Cabañas
RETALHULEU;El Asintal;El Asintal
RETALHULEU;El Asintal;El Corcho
RETALHULEU;El Asintal;El Xab
RETALHULEU;El Asintal;Sibana
RETALHULEU;Nuevo San Carlos;Candelaria Xolhuits
RETALHULEU;Nuevo San Carlos;Canton Jerez
RETALHULEU;Nuevo San Carlos;El Recuerdo Ocosito
RETALHULEU;Nuevo San Carlos;Granados
RETALHULEU;Nuevo San Carlos;La Libertad
RETALHULEU;Nuevo San Carlos;Montufar
RETALHULEU;Nuevo San Carlos;Nuevo San Carlos
RETALHULEU;Retalhuleu;Agencia Caex Retalhuleu
RETALHULEU;Retalhuleu;Aldea Biloma
RETALHULEU;Retalhuleu;Aldea Santa Fe
RETALHULEU;Retalhuleu;Caballo Blanco
RETALHULEU;Retalhuleu;Comunidad Agraria Valle Lirio
RETALHULEU;Retalhuleu;Copepe
RETALHULEU;Retalhuleu;El Retiro
RETALHULEU;Retalhuleu;La Banquita
RETALHULEU;Retalhuleu;Las Pilas
RETALHULEU;Retalhuleu;Vaquilito
RETALHULEU;Retalhuleu;Xula
